Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,ScoreText,age,priors_count
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,22.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,22.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,27.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,32.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,High,42.0,19.0
Male,African-American,Pretrial,Jail Inmate,Single,High,42.0,19.0
Male,Hispanic,Pretrial,Pretrial Defendant,Single,Medium,35.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,High,33.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,33.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Married,Low,39.0,4.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,29.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,8.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,8.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,8.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,8.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,4.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,4.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,4.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,High,30.0,19.0
Female,Other,Pretrial,Jail Inmate,Single,Low,24.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,27.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,27.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,32.0,24.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,50.0,5.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,42.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,31.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,31.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,3.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,5.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Low,46.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,32.0,24.0
Male,African-American,Pretrial,Jail Inmate,Single,High,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,High,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,45.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,High,38.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,23.0,4.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,23.0,4.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,5.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,40.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,40.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,40.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,29.0,12.0
Male,African-American,Pretrial,Jail Inmate,Single,High,29.0,12.0
Male,African-American,Pretrial,Jail Inmate,Single,High,23.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,45.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,43.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,26.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,53.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,33.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,48.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,25.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,19.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Married,Low,52.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,60.0,11.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,60.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,42.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Low,29.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Low,27.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,52.0,12.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,24.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,High,19.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,60.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,22.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,22.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,22.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,22.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,33.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,45.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,46.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,53.0,3.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,22.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,Caucasian,Post Sentence,Probation,Single,Low,33.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Low,23.0,1.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,36.0,3.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,36.0,3.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,36.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,36.0,2.0
Male,African-American,Pretrial,Pretrial Defendant,Married,Low,58.0,0.0
Male,Caucasian,Pretrial,Pretrial Defendant,Married,Low,56.0,9.0
Male,Caucasian,Pretrial,Pretrial Defendant,Married,Low,56.0,9.0
Male,Caucasian,Pretrial,Pretrial Defendant,Married,Low,56.0,9.0
Female,Hispanic,Pretrial,Pretrial Defendant,Single,Low,30.0,3.0
Male,Hispanic,Pretrial,Jail Inmate,Unknown,Low,21.0,3.0
Male,Hispanic,Pretrial,Jail Inmate,Unknown,Low,21.0,3.0
Male,Hispanic,Pretrial,Jail Inmate,Unknown,Low,25.0,3.0
Male,Hispanic,Pretrial,Jail Inmate,Unknown,Low,30.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,27.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,27.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,27.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Significant Other,Low,37.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,33.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Separated,Medium,45.0,8.0
Male,African-American,Pretrial,Pretrial Defendant,Separated,Medium,45.0,8.0
Male,Other,Pretrial,Jail Inmate,Married,Low,67.0,1.0
Male,African-American,Pretrial,Jail Inmate,Separated,Medium,52.0,4.0
Male,African-American,Pretrial,Jail Inmate,Separated,Medium,52.0,4.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Low,26.0,0.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,30.0,22.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,38.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,29.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,29.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,29.0,11.0
Female,Other,Pretrial,Pretrial Defendant,Married,Low,38.0,6.0
Female,Other,Pretrial,Pretrial Defendant,Married,Low,38.0,6.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,24.0,3.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,24.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,19.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,Low,27.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,53.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Divorced,Medium,53.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,11.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Low,50.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,38.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,30.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,30.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Low,35.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,25.0,10.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,29.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,29.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,29.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,29.0,7.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,29.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,29.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,29.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,29.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,29.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,41.0,18.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,41.0,18.0
Male,Other,Pretrial,Jail Inmate,Married,Low,66.0,0.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,71.0,0.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,29.0,1.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,51.0,8.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,45.0,10.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,25.0,4.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,76.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,76.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,76.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,29.0,10.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,29.0,10.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,29.0,10.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,29.0,10.0
Male,Caucasian,Post Sentence,Probation,Single,Low,31.0,2.0
Female,African-American,Pretrial,Jail Inmate,Married,Low,32.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,19.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,57.0,20.0
Male,Hispanic,Pretrial,Probation,Separated,Low,45.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Divorced,Low,37.0,0.0
Male,Caucasian,Pretrial,Pretrial Defendant,Separated,Low,38.0,1.0
Male,Hispanic,Pretrial,Jail Inmate,Married,Low,31.0,0.0
Female,Other,Pretrial,Jail Inmate,Single,Low,42.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,27.0,3.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,21.0,4.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,21.0,4.0
Male,Other,Pretrial,Jail Inmate,Single,Low,36.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Low,36.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,Medium,21.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Medium,26.0,4.0
Male,African-American,Post Sentence,Probation,Single,Medium,23.0,0.0
Male,African-American,Post Sentence,Probation,Single,Medium,23.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,21.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,1.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,34.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,40.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Divorced,Low,60.0,7.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,53.0,3.0
Male,Other,Pretrial,Jail Inmate,Married,Low,25.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,49.0,14.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,49.0,14.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,44.0,0.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,49.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,22.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,22.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,22.0,2.0
Female,African-American,Pretrial,Jail Inmate,Significant Other,Medium,21.0,1.0
Female,African-American,Pretrial,Jail Inmate,Significant Other,Medium,21.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Widowed,High,45.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Widowed,High,45.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Widowed,High,45.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Widowed,High,45.0,9.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,57.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,57.0,1.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,30.0,5.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,30.0,5.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,30.0,5.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,27.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,53.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Married,Low,54.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Separated,Medium,37.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Separated,Medium,37.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,30.0,23.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,20.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,33.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,9.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,9.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,9.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,6.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,6.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,6.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,48.0,1.0
Male,Asian,Pretrial,Jail Inmate,Divorced,Medium,50.0,5.0
Male,Asian,Pretrial,Jail Inmate,Divorced,Medium,50.0,5.0
Female,Caucasian,Post Sentence,Probation,Divorced,Low,50.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,25.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,29.0,0.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,3.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,3.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,3.0
Male,African-American,Post Sentence,Probation,Single,Medium,25.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,High,30.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,22.0,1.0
Female,African-American,Pretrial,Jail Inmate,Married,Low,32.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,37.0,3.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,54.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,47.0,28.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,47.0,28.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,47.0,28.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,47.0,28.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,47.0,28.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,25.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,23.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,27.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,19.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Significant Other,Low,31.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Significant Other,Low,31.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Medium,29.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,53.0,5.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,47.0,1.0
Male,Other,Pretrial,Jail Inmate,Divorced,Low,54.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Married,High,44.0,13.0
Male,Caucasian,Pretrial,Jail Inmate,Married,High,44.0,13.0
Male,Caucasian,Pretrial,Jail Inmate,Married,High,44.0,13.0
Male,Hispanic,Pretrial,Jail Inmate,Married,Medium,20.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,25.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,25.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,25.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,31.0,0.0
Female,Hispanic,Pretrial,Jail Inmate,Separated,Low,36.0,1.0
Male,African-American,Pretrial,Jail Inmate,Significant Other,Low,45.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,20.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,45.0,0.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,35.0,7.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,35.0,7.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,36.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Separated,Low,44.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,45.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,15.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,15.0
